"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"5","https://www.youtube.com/channel/UCSnJ7To9jR42Xx3Puf1Ar6Q","Ness9s奈斯糖","11200","0","0","0","","","","0","","","","209","451","http://youtu.be/If0A3Yp2L0U","【官方精華】男生不要看！兩個女生玩遊戲居然在聊這種話題？！｜Ness9s奈斯糖","https://i.ytimg.com/vi/If0A3Yp2L0U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKf60z0QbzvXTsI7eVhrHxuUKCTw","365","http://youtu.be/miXYLZzXSRk","【縱型歌回】#02 初見歡迎！除夕夜來一起唱唱歌、聊聊天吧💖｜Ness9s奈斯糖","https://i.ytimg.com/vi/miXYLZzXSRk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKwR1xnenpdqaH2FBNH_vScDkVmw"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","195000","0","8640","26809","http://youtu.be/XvaESh248MI","tuki. - 晩餐歌 / 浠Mizuki【歌ってみた/Cover】","https://i.ytimg.com/vi/XvaESh248MI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUb1DGJqRB3cWtRfcuNMosq0Fnmg","15573","http://youtu.be/ezWGtT5qNAQ","【2.5周年歌枠】邊一起等新歌邊慶祝周年唱唱🎊新曲公開一緒に待ちながら歌おう🌊初見さん大歓迎🎵【浠Mizuki Karaoke】#shorts #縦型配信 #初見歓迎","https://i.ytimg.com/vi/ezWGtT5qNAQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUXEF2Ma4FmUSpOQqoECIGpmn3pQ","7494","30085","http://youtu.be/5M81vmtul1E","【除夕歌枠】一起回家過年吧！一年一度可以瑟瑟歌回❤みんな大好きなエロい曲歌うよ🎵初見歓迎大人のゲーム遊ぼう❤【浠Mizuki Karaoke】","https://i.ytimg.com/vi/5M81vmtul1E/hqdefault.jpg?sqp=-oaymwEjCNACELwBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDZfAE2KdjVtd8kmSb527vaCq6JHQ","30085","http://youtu.be/5M81vmtul1E","【除夕歌枠】一起回家過年吧！一年一度可以瑟瑟歌回❤みんな大好きなエロい曲歌うよ🎵初見歓迎大人のゲーム遊ぼう❤【浠Mizuki Karaoke】","https://i.ytimg.com/vi/5M81vmtul1E/hqdefault.jpg?sqp=-oaymwEjCNACELwBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDZfAE2KdjVtd8kmSb527vaCq6JHQ"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","64700","0","22259","31390","http://youtu.be/29kzxGdX04I","稻米米新年牢飯特輯 feat. @9qoq9qoq  @sweetcampercs @kmomo0512  @tts2535 炎炎 | 特戰英豪","https://i.ytimg.com/vi/29kzxGdX04I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApuTPaGqq-biGGdrJXvGRyNG1Dgw","0","","","","16370","47148","http://youtu.be/4DINtowpGDk","滿嘴波被笑話的稻米米超wa的啦…最鬧的牢飯吃起來xd | 稻乙緹 | 特戰英豪 | ft. @9qoq9qoq  炎炎@Hakuzen0025 @vantion","https://i.ytimg.com/vi/4DINtowpGDk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByS2QqLg5MPgQAzvFHAFEIEW0qJQ","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","68700","0","7436","8066","http://youtu.be/SI-4-bzu_NI","【早安突擊】早安!您好~ 想不到是這個時間吧~ ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/SI-4-bzu_NI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCM6YHTogNHK0GnVsTp2GkpDbUAZA","0","","","","10849","37996","http://youtu.be/CYlFFCzhWrY","【突擊歌雜】哪個怪咖還沒睡覺 我來抓小怪咖到地下室了 ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/CYlFFCzhWrY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhuBbMz3vRiA5Fqz7_73QJnnQ3GA","26315","http://youtu.be/CvvTZhC8BCY","【突擊歌回】早安台 起床尿尿! ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/CvvTZhC8BCY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVe5FYwGoOL1L4E132UjJ-3I7YHQ"
"47","https://www.youtube.com/channel/UC_KEI-aB1kt0qHnVC2xuX8g","極彩天繪","2440","0","143","319","http://youtu.be/3TIH2Ac42iE","【歌回】大聲唱出來 排解心中的鬱悶【極彩天繪】","https://i.ytimg.com/vi/3TIH2Ac42iE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGT4LMHk9IeS0IvmUQI0amQpOpmQ","319","http://youtu.be/3TIH2Ac42iE","【歌回】大聲唱出來 排解心中的鬱悶【極彩天繪】","https://i.ytimg.com/vi/3TIH2Ac42iE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGT4LMHk9IeS0IvmUQI0amQpOpmQ","143","374","http://youtu.be/-RSjb5E7lMk","【#縦型配信 】用歌聲道別，再見了 寒假 【極彩天繪】","https://i.ytimg.com/vi/-RSjb5E7lMk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAmH3SkWc5Fj1UVECw25Y8ic6ymQ","319","http://youtu.be/3TIH2Ac42iE","【歌回】大聲唱出來 排解心中的鬱悶【極彩天繪】","https://i.ytimg.com/vi/3TIH2Ac42iE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGT4LMHk9IeS0IvmUQI0amQpOpmQ"
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","鐵匠B.S.","1480","0","42","43","http://youtu.be/gptLbkWqoc4","【自由行分享】來聊聊我第一次出國的體驗!!【貓匠｜鐵匠 Vtuber】","https://i.ytimg.com/vi/gptLbkWqoc4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEqO5BKdXLEv_f2INcyJ8x0FK4Xw","43","http://youtu.be/0PpZwjrSCI4","【低音歌回】一小時剛起床限定低音歌回!!【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/0PpZwjrSCI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC35PD4FWvdP4MJ7WEokWxhmD8wrw","43","1645","http://youtu.be/1fnwFhbSZSY","【FGO配音企劃】《星辰誕生之刻-諾里奇的厄災》配音宣傳片〔1/30完整影片正式上映〕","https://i.ytimg.com/vi/1fnwFhbSZSY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzxTq7p1aQI6adn9Po1OdZ-zDiRw","43","http://youtu.be/0PpZwjrSCI4","【低音歌回】一小時剛起床限定低音歌回!!【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/0PpZwjrSCI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC35PD4FWvdP4MJ7WEokWxhmD8wrw"
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","紅梅","1550","0","0","0","","","","0","","","","87","176","http://youtu.be/VupcYy3fkgs","【縱型直播】今天一邊工作一邊聊天？也許唱唱歌","https://i.ytimg.com/vi/VupcYy3fkgs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqRQWDLzgC1wSHomzivUJAdjxIWA","0","","",""
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","千草まる","1380","0","0","0","","","","0","","","","38","225","http://youtu.be/gzFQKAjjjLw","【Never Breakup：永不分手】開啟新遊戲！我們被綁再一起啦XD ft.青羽ミ【千草まる​】","https://i.ytimg.com/vi/gzFQKAjjjLw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl4u38F16NHdGVp-f9qcEef1SMEg","0","","",""
"68","https://www.youtube.com/channel/UClCygZk-T8H-Q2w-LDHlxQw","焦兒","13300","0","0","0","","","","0","","","","1597","10404","http://youtu.be/Fod-GAFnfuk","重大告知，對不起各位我不忍了《焦兒》","https://i.ytimg.com/vi/Fod-GAFnfuk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiB9R98M00y_r-jdorgRKfiv73oQ","0","","",""
"70","https://www.youtube.com/channel/UC6oqmpqc_WhQ6XrD4E28V_w","鮭魚","258","0","0","0","","","","0","","","","31","67","http://youtu.be/Pn7jChy1Dps","【雜談】好久不見爹斯【鮭魚Shamon】","https://i.ytimg.com/vi/Pn7jChy1Dps/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0RW--PTWrlpoefmtihykSP8wXiw","0","","",""
